CapturedFrameNumber,LatencyInMs
722,13.4447
723,13.5592
724,14.0437
725,13.4409
726,13.8287
727,13.9378
728,13.7962
729,14.1383
730,13.6549
731,13.7607
732,13.7501
733,13.819
734,13.9388
735,14.0865
736,13.7593
737,13.8496
738,15.8055
739,13.6959
740,13.767
741,14.101
742,13.5534
743,13.5045
744,13.4638
745,14.061
746,15.3538
747,13.9149
748,13.769
749,13.7411
750,13.7298
751,13.8808
752,13.4743
753,14.3556
754,13.7944
755,13.7443
756,13.9045
757,13.6191
758,13.6367
759,13.7188
760,13.5888
761,13.5019
762,13.6995
763,14.1173
764,13.876
765,13.7876
766,13.7135
767,15.1823
768,13.7915
769,13.5298
770,13.6953
771,13.6274
772,13.9755
773,13.8672
774,14.0897
775,15.2644
776,13.9013
777,13.8907
778,14.0976
779,14.0025
780,13.6929
781,13.96
782,13.9088
783,13.7945
784,13.6618
785,13.7759
786,14.0016
787,13.4065
788,13.6245
789,13.8776
790,13.8331
791,13.6091
792,13.5998
793,13.6472
794,13.9512
795,13.768
796,13.5884
797,13.8035
798,13.8427
799,13.8175
800,14.1813
801,13.9345
802,14.1443
803,13.8224
804,13.8069
805,13.9564
806,13.8167
807,13.7977
808,13.9337
809,13.8825
810,13.8334
811,13.8744
812,15.9049
813,13.6994
814,13.8911
815,13.7116
816,13.8765
817,13.7747
818,13.736
819,13.9802
820,13.442
821,13.7194
822,13.6448
823,13.7846
824,13.8201
825,13.9477
826,13.9717
827,13.575
828,14.058
829,13.8932
830,13.7591
831,13.6088
832,13.7747
833,13.8742
834,13.9624
835,13.7185
836,13.6958
837,14.8815
838,13.5597
839,14.5841
840,13.7795
841,13.6076
842,13.6722
843,13.7443
844,13.915
845,13.8683
846,13.8526
847,13.7707
848,14.2729
849,16.3836
850,13.9527
851,13.8464
852,13.7358
853,13.6696
854,13.7997
855,13.7313
856,13.9994
857,13.7058
858,13.7362
859,13.8019
860,13.7761
861,13.7374
862,13.9038
863,14.0827
864,13.8323
865,13.8259
866,14.2375
867,13.7916
868,13.9623
869,13.7672
870,13.8157
871,13.91
872,13.9517
873,13.8738
874,14.0153
875,14.0483
876,13.8165
877,13.7959
878,13.9875
879,13.8914
880,14.0062
881,13.8722
882,13.9028
883,13.7876
884,13.7967
885,13.9832
886,15.2655
887,13.3816
888,13.594
889,13.9738
890,13.7139
891,13.6981
892,13.6794
893,13.687
894,13.7377
895,13.6812
896,13.6501
897,13.6554
898,13.5597
899,13.6535
900,13.9672
901,13.6123
902,13.6977
903,13.5599
904,13.8571
905,13.6634
906,13.8506
907,13.7222
908,13.8047
909,13.7077
910,13.8775
911,13.9754
912,15.2864
913,13.6021
914,13.6813
915,13.8199
916,13.8499
917,13.7508
918,14.0305
919,13.8821
920,13.9863
921,13.6358
922,14.0976
923,15.6993
924,14.08
925,14.0067
926,14.0998
927,13.7874
928,13.8608
929,13.9663
930,13.9713
931,13.8763
932,13.74
933,13.7644
934,13.6244
935,13.8175
936,13.9643
937,13.8038
938,13.675
939,13.6372
940,13.9335
941,14.2324
942,13.7605
943,13.7149
944,14.1454
945,13.6263
946,14.0925
947,13.4216
948,13.739
949,13.9575
950,13.6771
951,13.6372
952,13.4063
953,13.7282
954,13.6978
955,13.9265
956,13.8429
957,13.9344
958,13.8329
959,13.8362
960,15.7492
961,13.8702
962,14.1212
963,13.6974
964,13.7212
965,13.7049
966,14.3244
967,13.51
968,13.7018
969,13.5442
970,13.2929
971,13.6708
972,13.942
973,13.9089
974,14.0607
975,13.5372
976,13.8095
977,14.0433
978,13.7482
979,13.8595
980,13.8645
981,13.7834
982,13.8345
983,14.087
984,14.1115
985,14.3639
986,13.5227
987,13.764
988,13.9674
989,13.7974
990,13.8563
991,13.8569
992,13.9708
993,13.8483
994,15.6787
995,13.9785
996,13.7522
997,15.1049
998,14.0622
999,13.74
1000,13.614
1001,13.6474
1002,13.661
1003,13.7777
1004,13.6686
1005,13.8506
1006,13.7669
1007,13.6696
1008,14.2213
1009,13.8711
1010,13.9757
1011,13.7121
1012,13.8433
1013,13.7356
1014,13.6485
1015,13.5829
1016,13.5711
1017,13.3507
1018,13.665
1019,13.964
1020,13.7773
1021,13.9509
1022,13.9077
1023,14.148
1024,13.8356
1025,13.794
1026,14.1737
1027,13.6556
1028,13.8121
1029,13.8794
1030,13.8151
1031,13.9292
1032,13.9429
1033,13.7643
1034,15.875
1035,13.6568
1036,13.7006
1037,13.8834
1038,13.7709
1039,13.7196
1040,13.4866
1041,13.6836
1042,13.5352
1043,13.7206
1044,13.6628
1045,13.7324
1046,13.8276
1047,13.7665
1048,14.1309
1049,14.0255
1050,13.9646
1051,13.6967
1052,13.7735
1053,13.8261
1054,14.0246
1055,14.8418
1056,13.4467
1057,14.5886
1058,14.2674
1059,13.471
1060,13.7255
1061,13.6723
1062,13.6934
1063,13.627
1064,13.937
1065,13.783
1066,14.1724
1067,13.4551
1068,13.8732
1069,13.9245
1070,13.9112
